cod_municipio,municipio,pop_0a14,pop_65mais,indice_envelhecimento,percentual_idosos,razao_dependencia,classificacao,pop_60mais,indice_60mais,diferenca_abs,diferenca_rel
2515203,São Sebastião do Umbuzeiro - PB,231,29,12.554112554112553,11.153846153846155,100,Favorável,NA,NA,NA,NA
2507804,Junco do Seridó - PB,526,66,12.547528517110266,11.14864864864865,100,Favorável,NA,NA,NA,NA
2515104,São Sebastião de Lagoa de Roça - PB,821,103,12.545676004872108,11.147186147186147,100,Favorável,1858,226.30937880633374,213.76370280146162,1703.8834951456308
2506103,Fagundes - PB,853,107,12.543962485345839,11.145833333333334,100,Favorável,1928,226.02579132473625,213.4818288393904,1701.8691588785045
2503902,Camalaú - PB,415,52,12.530120481927712,11.134903640256958,100,Favorável,NA,NA,NA,NA
2509156,Marizópolis - PB,423,53,12.529550827423167,11.134453781512606,100,Favorável,1142,269.97635933806146,257.4468085106383,2054.7169811320755
2511806,Pirpirituba - PB,655,82,12.51908396946565,11.12618724559023,100,Favorável,1501,229.16030534351142,216.64122137404578,1730.4878048780483
2510659,Parari - PB,104,13,12.5,11.11111111111111,100,Favorável,379,364.4230769230769,351.9230769230769,2815.3846153846152
2501302,Aroeiras - PB,1283,160,12.470771628994544,11.088011088011088,100,Favorável,3218,250.8183943881528,238.34762275915824,1911.25
2508554,Logradouro - PB,345,43,12.46376811594203,11.082474226804123,100,Favorável,650,188.40579710144928,175.94202898550725,1411.6279069767443
2513927,São Bentinho - PB,321,40,12.461059190031152,11.080332409972298,100,Favorável,801,249.53271028037386,237.0716510903427,1902.5000000000002
2506400,Gurinhém - PB,931,116,12.459720730397422,11.0792741165234,100,Favorável,2148,230.71965628356605,218.25993555316865,1751.7241379310344
2507606,Juarez Távora - PB,594,74,12.457912457912458,11.077844311377245,100,Favorável,1180,198.65319865319867,186.1952861952862,1494.5945945945946
2514206,São José da Lagoa Tapada - PB,538,67,12.453531598513012,11.074380165289256,100,Favorável,1428,265.42750929368026,252.97397769516724,2031.343283582089
2505006,Cubati - PB,530,66,12.452830188679245,11.073825503355705,100,Favorável,1203,226.9811320754717,214.52830188679243,1722.7272727272727
2508208,Lagoa de Dentro - PB,579,72,12.435233160621761,11.059907834101383,100,Favorável,1355,234.02417962003454,221.5889464594128,1781.9444444444446
2509339,Matinhas - PB,378,47,12.433862433862434,11.058823529411764,100,Favorável,675,178.57142857142858,166.13756613756615,1336.1702127659576
2501104,Areia - PB,1651,205,12.41671714112659,11.045258620689655,100,Favorável,3584,217.08055723803756,204.66384009691097,1648.2926829268295
2508208,Lagoa de Dentro - PB,580,72,12.413793103448276,11.042944785276074,100,Favorável,1355,233.6206896551724,221.20689655172413,1781.9444444444443
2512309,Princesa Isabel - PB,1442,179,12.413314840499307,11.042566317088218,100,Favorável,3211,222.67683772538143,210.26352288488212,1693.8547486033522
2504801,Coremas - PB,1017,126,12.389380530973451,11.023622047244094,100,Favorável,2472,243.06784660766962,230.67846607669617,1861.904761904762
2504207,Catingueira - PB,364,45,12.362637362637363,11.00244498777506,100,Favorável,749,205.76923076923075,193.40659340659337,1564.4444444444441
2503100,Cabaceiras - PB,413,51,12.34866828087167,10.991379310344827,100,Favorável,NA,NA,NA,NA
2511400,Picuí - PB,1208,149,12.334437086092716,10.980103168754605,100,Favorável,3078,254.80132450331126,242.46688741721854,1965.7718120805366
2502607,Igaracy - PB,365,45,12.32876712328767,10.975609756097562,100,Favorável,NA,NA,NA,NA
2511400,Picuí - PB,1211,149,12.303881090008257,10.955882352941176,100,Favorável,3078,254.1701073492981,241.86622625928985,1965.771812080537
2502151,Boa Vista - PB,488,60,12.295081967213115,10.948905109489052,100,Favorável,1083,221.92622950819674,209.63114754098362,1705
2505006,Cubati - PB,537,66,12.290502793296088,10.945273631840797,100,Favorável,1203,224.02234636871506,211.73184357541896,1722.7272727272727
2511608,Pilões - PB,537,66,12.290502793296088,10.945273631840797,100,Favorável,1014,188.8268156424581,176.536312849162,1436.3636363636363
2504157,Casserengue - PB,521,64,12.284069097888676,10.94017094017094,100,Favorável,1233,236.66026871401152,224.37619961612285,1826.5625
2511806,Pirpirituba - PB,668,82,12.275449101796406,10.933333333333334,100,Favorável,1501,224.7005988023952,212.4251497005988,1730.487804878049
2509107,Mari - PB,1419,174,12.26215644820296,10.922787193973635,100,Favorável,3655,257.57575757575756,245.3136011275546,2000.5747126436781
2507903,Juripiranga - PB,734,90,12.26158038147139,10.922330097087379,100,Favorável,1458,198.6376021798365,186.37602179836512,1520
2507309,Jacaraú - PB,980,120,12.244897959183673,10.909090909090908,100,Favorável,2434,248.36734693877548,236.1224489795918,1928.333333333333
2500502,Alagoinha - PB,1024,125,12.20703125,10.879025239338555,100,Favorável,1973,192.67578125,180.46875,1478.4
2509206,Massaranduba - PB,1025,125,12.195121951219512,10.869565217391305,100,Favorável,2218,216.39024390243904,204.19512195121953,1674.4
2509206,Massaranduba - PB,1025,125,12.195121951219512,10.869565217391305,100,Favorável,2218,216.39024390243904,204.19512195121953,1674.4
2510907,Paulista - PB,748,91,12.165775401069519,10.846245530393325,100,Favorável,2097,280.3475935828877,268.1818181818182,2204.3956043956046
2509156,Marizópolis - PB,436,53,12.155963302752294,10.838445807770961,100,Favorável,1142,261.92660550458714,249.77064220183485,2054.7169811320755
2502052,Bernardino Batista - PB,313,38,12.140575079872203,10.826210826210826,100,Favorável,522,166.77316293929712,154.63258785942492,1273.6842105263158
2503753,Cajazeirinhas - PB,223,27,12.10762331838565,10.8,100,Favorável,474,212.55605381165918,200.44843049327352,1655.5555555555554
2506103,Fagundes - PB,884,107,12.104072398190045,10.797174571140262,100,Favorável,1928,218.0995475113122,205.99547511312215,1701.8691588785045
2509370,Mato Grosso - PB,157,19,12.101910828025478,10.795454545454545,100,Favorável,487,310.1910828025478,298.0891719745223,2463.157894736842
2501005,Araruna - PB,1383,167,12.075198843094721,10.774193548387096,100,Favorável,2736,197.83080260303686,185.75560375994215,1538.3233532934132
2504504,Condado - PB,464,56,12.068965517241379,10.76923076923077,100,Favorável,1258,271.12068965517244,259.05172413793105,2146.4285714285716
2515930,Sertãozinho - PB,373,45,12.064343163538874,10.76555023923445,100,Favorável,884,236.99731903485252,224.93297587131366,1864.4444444444441
2503704,Cajazeiras - PB,3947,476,12.059792247276413,10.761926294370337,100,Favorável,10100,255.89054978464657,243.83075753737015,2021.8487394957983
2500502,Alagoinha - PB,1038,125,12.042389210019268,10.748065348237319,100,Favorável,1973,190.07707129094413,178.03468208092485,1478.4
2515203,São Sebastião do Umbuzeiro - PB,241,29,12.033195020746888,10.74074074074074,100,Favorável,NA,NA,NA,NA
2503902,Camalaú - PB,433,52,12.009237875288683,10.721649484536082,100,Favorável,NA,NA,NA,NA
2513604,Santana dos Garrotes - PB,467,56,11.991434689507495,10.707456978967496,100,Favorável,1376,294.64668094218416,282.65524625267665,2357.142857142857
2509800,Mulungu - PB,626,75,11.980830670926517,10.699001426533524,100,Favorável,1447,231.15015974440897,219.16932907348246,1829.3333333333337
2515807,Serra Redonda - PB,418,50,11.961722488038278,10.683760683760683,100,Favorável,1285,307.4162679425837,295.45454545454544,2469.9999999999995
2512036,Poço Dantas - PB,268,32,11.940298507462686,10.666666666666668,100,Favorável,588,219.40298507462686,207.46268656716416,1737.5
2513968,São Domingos - PB,134,16,11.940298507462686,10.666666666666668,100,Favorável,536,400,388.05970149253733,3250.000000000001
2507903,Juripiranga - PB,754,90,11.936339522546419,10.66350710900474,100,Favorável,1458,193.368700265252,181.43236074270555,1520
2514701,São José do Sabugi - PB,243,29,11.934156378600823,10.661764705882353,100,Favorável,NA,NA,NA,NA
2505501,Vista Serrana - PB,210,25,11.904761904761903,10.638297872340425,100,Favorável,530,252.38095238095238,240.47619047619048,2020.0000000000002
2515930,Sertãozinho - PB,379,45,11.87335092348285,10.61320754716981,100,Favorável,884,233.24538258575197,221.3720316622691,1864.4444444444441
2506400,Gurinhém - PB,978,116,11.860940695296524,10.603290676416819,100,Favorável,2148,219.63190184049083,207.7709611451943,1751.7241379310344
2517407,Zabelê - PB,152,18,11.842105263157894,10.588235294117647,100,Favorável,388,255.26315789473685,243.42105263157896,2055.5555555555557
2516607,Tavares - PB,1014,120,11.834319526627219,10.582010582010582,100,Favorável,2271,223.96449704142012,212.1301775147929,1792.5
2506806,Ingá - PB,1269,150,11.82033096926714,10.570824524312897,100,Favorável,3046,240.03152088258472,228.21118991331758,1930.6666666666667
2505238,Cuité de Mamanguape - PB,474,56,11.814345991561181,10.566037735849058,100,Favorável,1070,225.73839662447259,213.92405063291142,1810.7142857142862
2502300,Bom Sucesso - PB,271,32,11.808118081180812,10.561056105610561,100,Favorável,1140,420.6642066420664,408.8560885608856,3462.5
2504900,Cruz do Espírito Santo - PB,1288,152,11.801242236024844,10.555555555555555,100,Favorável,2054,159.472049689441,147.67080745341616,1251.3157894736844
2510006,Nazarezinho - PB,492,58,11.788617886178862,10.545454545454545,100,Favorável,1346,273.5772357723577,261.7886178861788,2220.6896551724135
2510907,Paulista - PB,772,91,11.78756476683938,10.544611819235227,100,Favorável,2097,271.6321243523316,259.8445595854922,2204.395604395604
2506004,Esperança - PB,2447,288,11.76951369023294,10.530164533820841,100,Favorável,4852,198.28361258684103,186.5140988966081,1584.7222222222222
2506301,Guarabira - PB,3906,459,11.751152073732719,10.515463917525773,100,Favorável,8398,215.00256016385046,203.25140809011774,1729.6296296296293
2502706,Borborema - PB,281,33,11.743772241992882,10.509554140127388,100,Favorável,741,263.70106761565836,251.9572953736655,2145.4545454545455
2512002,Pocinhos - PB,1287,151,11.732711732711733,10.500695410292073,100,Favorável,2722,211.4996114996115,199.76689976689977,1702.6490066225165
2506806,Ingá - PB,1279,150,11.727912431587177,10.496850944716584,100,Favorável,3046,238.15480844409694,226.42689601250976,1930.6666666666667
2504900,Cruz do Espírito Santo - PB,1297,152,11.719352351580572,10.48999309868875,100,Favorável,2054,158.36545875096377,146.6461063993832,1251.3157894736842
2504900,Cruz do Espírito Santo - PB,1299,152,11.70130869899923,10.475534114403859,100,Favorável,2054,158.12163202463435,146.4203233256351,1251.3157894736844
2512002,Pocinhos - PB,1291,151,11.696359411309063,10.471567267683772,100,Favorável,2722,210.84430673896205,199.147947327653,1702.6490066225165
2505238,Cuité de Mamanguape - PB,479,56,11.691022964509393,10.46728971962617,100,Favorável,1070,223.38204592901877,211.6910229645094,1810.7142857142858
2508604,Lucena - PB,995,116,11.658291457286433,10.441044104410441,100,Favorável,1647,165.52763819095478,153.86934673366835,1319.8275862068965
2503704,Cajazeiras - PB,4089,476,11.640988016629983,10.427163198247536,100,Favorável,10100,247.00415749572025,235.36316947909026,2021.8487394957986
2516201,Sousa - PB,4278,498,11.640953716690042,10.42713567839196,100,Favorável,10819,252.8985507246377,241.25759700794765,2072.4899598393577
2501302,Aroeiras - PB,1377,160,11.619462599854756,10.409889394925179,100,Favorável,3218,233.6964415395788,222.07697893972406,1911.25
2509800,Mulungu - PB,647,75,11.591962905718702,10.38781163434903,100,Favorável,1447,223.64760432766616,212.05564142194746,1829.3333333333333
2516102,Soledade - PB,1036,120,11.583011583011583,10.380622837370241,100,Favorável,2293,221.33204633204633,209.74903474903476,1810.8333333333335
2513703,Santa Rita - PB,11229,1300,11.577166265918603,10.375927847394046,100,Favorável,17926,159.6402172945053,148.0630510285867,1278.923076923077
2500502,Alagoinha - PB,1081,125,11.56336725254394,10.364842454394694,100,Favorável,1973,182.51618871415357,170.95282146160963,1478.4
2504801,Coremas - PB,1092,126,11.538461538461538,10.344827586206897,100,Favorável,2472,226.37362637362637,214.83516483516482,1861.9047619047617
2511608,Pilões - PB,572,66,11.538461538461538,10.344827586206897,100,Favorável,1014,177.27272727272728,165.73426573426573,1436.3636363636363
2516201,Sousa - PB,4317,498,11.53578874218207,10.342679127725857,100,Favorável,10819,250.61385221218438,239.07806347000232,2072.489959839357
2511806,Pirpirituba - PB,711,82,11.533052039381154,10.34047919293821,100,Favorável,1501,211.11111111111111,199.57805907172997,1730.4878048780488
2506251,Gado Bravo - PB,599,69,11.519198664440735,10.32934131736527,100,Favorável,1352,225.70951585976627,214.19031719532555,1859.4202898550727
2513943,São Domingos do Cariri - PB,174,20,11.494252873563218,10.309278350515463,100,Favorável,NA,NA,NA,NA
2507200,Itatuba - PB,741,85,11.470985155195681,10.290556900726394,100,Favorável,1703,229.82456140350877,218.3535762483131,1903.5294117647059
2502706,Borborema - PB,288,33,11.458333333333332,10.2803738317757,100,Favorável,741,257.29166666666663,245.8333333333333,2145.4545454545455
2513703,Santa Rita - PB,11352,1300,11.451726568005638,10.275055327220993,100,Favorável,17926,157.91050035236083,146.4587737843552,1278.9230769230771
2511400,Picuí - PB,1303,149,11.435149654643132,10.261707988980715,100,Favorável,3078,236.22409823484264,224.7889485801995,1965.7718120805366
2514651,São José do Brejo do Cruz - PB,140,16,11.428571428571429,10.256410256410255,100,Favorável,NA,NA,NA,NA
2500403,Alagoa Nova - PB,1587,181,11.405166981726527,10.237556561085972,100,Favorável,3149,198.42470069313168,187.01953371140516,1639.779005524862
2503704,Cajazeiras - PB,4175,476,11.40119760479042,10.23435820253709,100,Favorável,10100,241.91616766467067,230.51497005988026,2021.8487394957983
2500106,Água Branca - PB,614,70,11.400651465798045,10.23391812865497,100,Favorável,1472,239.73941368078178,228.33876221498375,2002.8571428571431
2513984,São Francisco - PB,202,23,11.386138613861387,10.222222222222223,100,Favorável,718,355.44554455445547,344.0594059405941,3021.739130434783
2504033,Capim - PB,571,65,11.38353765323993,10.220125786163523,100,Favorável,797,139.5796847635727,128.19614711033276,1126.1538461538462
2509503,Montadas - PB,422,48,11.374407582938389,10.212765957446807,100,Favorável,922,218.4834123222749,207.1090047393365,1820.8333333333335
2511301,Piancó - PB,1100,125,11.363636363636363,10.204081632653061,100,Favorável,2845,258.6363636363636,247.27272727272725,2176
2513943,São Domingos do Cariri - PB,176,20,11.363636363636363,10.204081632653061,100,Favorável,NA,NA,NA,NA
2506301,Guarabira - PB,4042,459,11.355764473033151,10.197733836925128,100,Favorável,8398,207.76843146956955,196.4126669965364,1729.6296296296298
2515500,Serra Branca - PB,793,90,11.349306431273645,10.192525481313703,100,Favorável,2822,355.8638083228247,344.51450189155105,3035.5555555555557
2501302,Aroeiras - PB,1410,160,11.347517730496454,10.191082802547772,100,Favorável,3218,228.22695035460993,216.87943262411346,1911.2499999999998
2508604,Lucena - PB,1025,116,11.317073170731708,10.16652059596845,100,Favorável,1647,160.6829268292683,149.3658536585366,1319.8275862068965
2506707,Imaculada - PB,725,82,11.310344827586206,10.161090458488228,100,Favorável,1452,200.27586206896552,188.9655172413793,1670.7317073170732
2509107,Mari - PB,1540,174,11.298701298701298,10.15169194865811,100,Favorável,3655,237.33766233766235,226.03896103896105,2000.5747126436784
2508604,Lucena - PB,1031,116,11.251212415130942,10.113339145597209,100,Favorável,1647,159.74781765276433,148.4966052376334,1319.8275862068965
2517407,Zabelê - PB,160,18,11.25,10.112359550561797,100,Favorável,388,242.49999999999997,231.24999999999997,2055.555555555555
2512721,Pedro Régis - PB,498,56,11.244979919678714,10.108303249097473,100,Favorável,973,195.38152610441767,184.13654618473896,1637.5
2500403,Alagoa Nova - PB,1611,181,11.235257603972688,10.100446428571429,100,Favorável,3149,195.46865301055246,184.23339540657977,1639.779005524862
2516102,Soledade - PB,1070,120,11.214953271028037,10.084033613445378,100,Favorável,2293,214.29906542056077,203.08411214953273,1810.8333333333335
2514909,São Mamede - PB,455,51,11.20879120879121,10.079051383399209,100,Favorável,1686,370.54945054945057,359.3406593406594,3205.8823529411766
2508406,Lastro - PB,241,27,11.20331950207469,10.074626865671641,100,Favorável,620,257.26141078838174,246.05809128630705,2196.296296296296
2506251,Gado Bravo - PB,617,69,11.183144246353322,10.058309037900875,100,Favorável,1352,219.12479740680712,207.9416531604538,1859.4202898550723
2509909,Natuba - PB,716,80,11.1731843575419,10.050251256281408,100,Favorável,1497,209.0782122905028,197.90502793296088,1771.2499999999998
2506202,Frei Martinho - PB,188,21,11.170212765957446,10.047846889952153,100,Favorável,NA,NA,NA,NA
2509107,Mari - PB,1559,174,11.16100064143682,10.040392383150607,100,Favorável,3655,234.44515715202053,223.2841565105837,2000.5747126436777
2507903,Juripiranga - PB,807,90,11.152416356877323,10.033444816053512,100,Favorável,1458,180.66914498141264,169.51672862453532,1520
2512036,Poço Dantas - PB,287,32,11.149825783972126,10.031347962382444,100,Favorável,588,204.8780487804878,193.72822299651568,1737.5
2500106,Água Branca - PB,628,70,11.146496815286625,10.028653295128938,100,Favorável,1472,234.39490445859872,223.24840764331208,2002.8571428571424
2513505,Santana de Mangueira - PB,314,35,11.146496815286625,10.028653295128938,100,Favorável,784,249.68152866242036,238.53503184713372,2139.9999999999995
2509008,Manaíra - PB,710,79,11.126760563380282,10.012674271229404,100,Favorável,1570,221.1267605633803,210,1887.3417721518986
2501104,Areia - PB,1843,205,11.12316874660879,10.009765625,100,Favorável,3584,194.4655453065654,183.3423765599566,1648.292682926829
2503605,Caiçara - PB,540,60,11.11111111111111,10,100,Favorável,1063,196.85185185185185,185.74074074074073,1671.6666666666665
2504108,Carrapateira - PB,144,16,11.11111111111111,10,100,Favorável,NA,NA,NA,NA
2507309,Jacaraú - PB,1080,120,11.11111111111111,10,100,Favorável,2434,225.37037037037035,214.25925925925924,1928.333333333333
2510501,Olivedos - PB,189,21,11.11111111111111,10,100,Favorável,676,357.67195767195767,346.5608465608466,3119.0476190476193
2513000,Salgadinho - PB,234,26,11.11111111111111,10,100,Favorável,564,241.02564102564102,229.9145299145299,2069.2307692307695
2505303,Curral Velho - PB,145,16,11.03448275862069,9.937888198757763,100,Favorável,342,235.8620689655172,224.8275862068965,2037.4999999999995
2501708,Barra de São Miguel - PB,390,43,11.025641025641026,9.930715935334874,100,Favorável,1055,270.51282051282055,259.4871794871795,2353.4883720930234
2506301,Guarabira - PB,4169,459,11.009834492684096,9.917891097666379,100,Favorável,8398,201.43919405133124,190.42935955864715,1729.6296296296298
2504355,Caturité - PB,364,40,10.989010989010989,9.900990099009901,100,Favorável,811,222.8021978021978,211.81318681318683,1927.5000000000002
2506251,Gado Bravo - PB,629,69,10.969793322734498,9.885386819484241,100,Favorável,1352,214.9443561208267,203.97456279809222,1859.4202898550727
2507309,Jacaraú - PB,1094,120,10.968921389396709,9.884678747940692,100,Favorável,2434,222.48628884826326,211.51736745886654,1928.3333333333335
2504009,Campina Grande - PB,27108,2964,10.934041611332448,9.85634477254589,100,Favorável,62827,231.76553047070976,220.83148885937732,2019.6693657219973
2513703,Santa Rita - PB,11900,1300,10.92436974789916,9.848484848484848,100,Favorável,17926,150.63865546218486,139.7142857142857,1278.9230769230767
2506707,Imaculada - PB,751,82,10.918774966711052,9.843937575030012,100,Favorável,1452,193.3422103861518,182.42343541944075,1670.7317073170732
2513505,Santana de Mangueira - PB,321,35,10.903426791277258,9.831460674157304,100,Favorável,784,244.23676012461058,233.33333333333331,2140
2505709,Dona Inês - PB,853,93,10.902696365767877,9.830866807610994,100,Favorável,1700,199.29660023446658,188.39390386869871,1727.9569892473119
2502607,Igaracy - PB,413,45,10.895883777239709,9.82532751091703,100,Favorável,NA,NA,NA,NA
2515971,Sobrado - PB,597,65,10.887772194304858,9.818731117824774,100,Favorável,1287,215.57788944723617,204.69011725293132,1879.9999999999998
2505204,Cuitegi - PB,487,53,10.882956878850102,9.814814814814815,100,Favorável,NA,NA,NA,NA
2508000,Juru - PB,671,73,10.879284649776453,9.811827956989246,100,Favorável,1594,237.5558867362146,226.67660208643815,2083.5616438356165
2507200,Itatuba - PB,782,85,10.869565217391305,9.803921568627452,100,Favorável,1703,217.77493606138108,206.90537084398977,1903.5294117647059
2508554,Logradouro - PB,396,43,10.85858585858586,9.79498861047836,100,Favorável,650,164.14141414141415,153.2828282828283,1411.627906976744
2508000,Juru - PB,674,73,10.83086053412463,9.772423025435073,100,Favorável,1594,236.49851632047478,225.66765578635014,2083.561643835616
2514701,São José do Sabugi - PB,268,29,10.820895522388058,9.764309764309765,100,Favorável,NA,NA,NA,NA
2515971,Sobrado - PB,601,65,10.8153078202995,9.75975975975976,100,Favorável,1287,214.1430948419301,203.3277870216306,1880
2501534,Baraúna - PB,287,31,10.801393728222997,9.748427672955975,100,Favorável,876,305.22648083623693,294.42508710801394,2725.806451612903
2512804,Riacho dos Cavalos - PB,537,58,10.800744878957168,9.747899159663866,100,Favorável,1356,252.5139664804469,241.71322160148972,2237.931034482758
2512788,Riacho de Santo Antônio - PB,139,15,10.79136690647482,9.740259740259742,100,Favorável,NA,NA,NA,NA
2500403,Alagoa Nova - PB,1681,181,10.767400356930398,9.720730397422127,100,Favorável,3149,187.32897085068413,176.56157049375372,1639.779005524862
2516607,Tavares - PB,1116,120,10.75268817204301,9.70873786407767,100,Favorável,2271,203.49462365591398,192.74193548387098,1792.5
2502805,Brejo do Cruz - PB,857,92,10.73512252042007,9.694415173867228,100,Favorável,2074,242.00700116686113,231.27187864644105,2154.347826086956
2507002,Itaporanga - PB,1568,168,10.714285714285714,9.67741935483871,100,Favorável,3465,220.98214285714283,210.2678571428571,1962.5
2506400,Gurinhém - PB,1085,116,10.691244239631336,9.658617818484597,100,Favorável,2148,197.97235023041475,187.2811059907834,1751.7241379310344
2515807,Serra Redonda - PB,468,50,10.683760683760683,9.652509652509652,100,Favorável,1285,274.5726495726496,263.8888888888889,2470.0000000000005
2504033,Capim - PB,609,65,10.673234811165845,9.643916913946587,100,Favorável,797,130.87027914614123,120.19704433497539,1126.1538461538464
2508703,Mãe d'Água - PB,300,32,10.666666666666668,9.63855421686747,100,Favorável,654,218.00000000000003,207.33333333333337,1943.75
2504850,Coxixola - PB,94,10,10.638297872340425,9.615384615384617,100,Favorável,410,436.17021276595744,425.531914893617,4000
2515971,Sobrado - PB,611,65,10.638297872340425,9.615384615384617,100,Favorável,1287,210.63829787234042,200,1880
2512002,Pocinhos - PB,1420,151,10.633802816901408,9.611712285168682,100,Favorável,2722,191.69014084507043,181.05633802816902,1702.649006622517
2504033,Capim - PB,612,65,10.620915032679738,9.601181683899556,100,Favorável,797,130.22875816993465,119.60784313725492,1126.1538461538464
2509503,Montadas - PB,453,48,10.596026490066226,9.580838323353294,100,Favorável,922,203.5320088300221,192.93598233995587,1820.8333333333333
2514107,São João do Tigre - PB,274,29,10.583941605839415,9.570957095709572,100,Favorável,760,277.37226277372264,266.7883211678832,2520.6896551724144
2514602,São José do Bonfim - PB,227,24,10.572687224669604,9.56175298804781,100,Favorável,491,216.29955947136565,205.72687224669605,1945.8333333333333
2512804,Riacho dos Cavalos - PB,549,58,10.564663023679417,9.555189456342669,100,Favorável,1356,246.9945355191257,236.42987249544626,2237.9310344827586
2508802,Malta - PB,408,43,10.53921568627451,9.534368070953436,100,Favorável,1086,266.1764705882353,255.6372549019608,2425.5813953488373
2515500,Serra Branca - PB,854,90,10.53864168618267,9.533898305084746,100,Favorável,2822,330.4449648711944,319.90632318501173,3035.5555555555557
2512200,Prata - PB,228,24,10.526315789473683,9.523809523809524,100,Favorável,736,322.8070175438596,312.2807017543859,2966.6666666666665
2504009,Campina Grande - PB,28219,2964,10.503561430242035,9.505179103998975,100,Favorável,62827,222.6407739466317,212.13721251638967,2019.6693657219973
2502805,Brejo do Cruz - PB,876,92,10.50228310502283,9.50413223140496,100,Favorável,2074,236.7579908675799,226.25570776255708,2154.3478260869565
2516201,Sousa - PB,4743,498,10.499683744465528,9.502003434459072,100,Favorável,10819,228.1045751633987,217.60489141893316,2072.489959839357
2504355,Caturité - PB,381,40,10.498687664041995,9.501187648456057,100,Favorável,811,212.86089238845145,202.36220472440945,1927.4999999999998
2504405,Conceição - PB,1192,125,10.486577181208053,9.491268033409265,100,Favorável,3062,256.87919463087246,246.3926174496644,2349.6
2509503,Montadas - PB,458,48,10.480349344978166,9.486166007905137,100,Favorável,922,201.3100436681223,190.8296943231441,1820.8333333333335
2512309,Princesa Isabel - PB,1709,179,10.473961380924516,9.48093220338983,100,Favorável,3211,187.88765359859568,177.41369221767116,1693.8547486033522
2510709,Passagem - PB,172,18,10.465116279069768,9.473684210526317,100,Favorável,408,237.2093023255814,226.74418604651163,2166.6666666666665
2508802,Malta - PB,411,43,10.46228710462287,9.47136563876652,100,Favorável,1086,264.2335766423358,253.7712895377129,2425.5813953488373
2505303,Curral Velho - PB,153,16,10.457516339869281,9.467455621301776,100,Favorável,342,223.52941176470588,213.0718954248366,2037.5
2514453,São José dos Ramos - PB,440,46,10.454545454545453,9.465020576131687,100,Favorável,823,187.04545454545453,176.59090909090907,1689.1304347826085
2509602,Monte Horebe - PB,287,30,10.452961672473867,9.46372239747634,100,Favorável,737,256.79442508710804,246.34146341463418,2356.666666666667
2501708,Barra de São Miguel - PB,412,43,10.436893203883495,9.45054945054945,100,Favorável,1055,256.06796116504853,245.63106796116503,2353.4883720930234
2511202,Pedras de Fogo - PB,2060,215,10.436893203883495,9.45054945054945,100,Favorável,3995,193.93203883495144,183.49514563106794,1758.139534883721
2514602,São José do Bonfim - PB,230,24,10.434782608695652,9.448818897637794,100,Favorável,491,213.47826086956522,203.04347826086956,1945.8333333333333
2514107,São João do Tigre - PB,278,29,10.431654676258994,9.446254071661238,100,Favorável,760,273.38129496402877,262.9496402877698,2520.6896551724135
2512408,Puxinanã - PB,1045,109,10.430622009569378,9.445407279029462,100,Favorável,2103,201.244019138756,190.8133971291866,1829.3577981651374
2512408,Puxinanã - PB,1046,109,10.420650095602294,9.437229437229437,100,Favorável,2103,201.05162523900572,190.63097514340342,1829.3577981651374
2504850,Coxixola - PB,96,10,10.416666666666668,9.433962264150944,100,Favorável,410,427.0833333333333,416.66666666666663,3999.999999999999
2504850,Coxixola - PB,96,10,10.416666666666668,9.433962264150944,100,Favorável,410,427.0833333333333,416.66666666666663,3999.999999999999
2504009,Campina Grande - PB,28498,2964,10.400729875780756,9.420888691119446,100,Favorável,62827,220.46108498842023,210.06035511263946,2019.669365721997
2505907,Emas - PB,183,19,10.382513661202186,9.405940594059405,100,Favorável,NA,NA,NA,NA
2515807,Serra Redonda - PB,482,50,10.37344398340249,9.398496240601503,100,Favorável,1285,266.597510373444,256.2240663900415,2470
2512788,Riacho de Santo Antônio - PB,145,15,10.344827586206897,9.375,100,Favorável,NA,NA,NA,NA
2507101,Itapororoca - PB,1364,141,10.337243401759531,9.368770764119601,100,Favorável,2690,197.21407624633432,186.87683284457478,1807.8014184397161
2510204,Nova Olinda - PB,387,40,10.335917312661499,9.367681498829041,100,Favorável,946,244.44444444444446,234.10852713178295,2265
2513943,São Domingos do Cariri - PB,194,20,10.309278350515463,9.345794392523365,100,Favorável,NA,NA,NA,NA
2507101,Itapororoca - PB,1368,141,10.307017543859649,9.343936381709742,100,Favorável,2690,196.63742690058479,186.33040935672514,1807.8014184397161
2513208,Santa Cruz - PB,330,34,10.303030303030303,9.340659340659341,100,Favorável,1440,436.3636363636363,426.060606060606,4135.294117647059
2514602,São José do Bonfim - PB,233,24,10.300429184549357,9.33852140077821,100,Favorável,491,210.7296137339056,200.42918454935625,1945.8333333333335
2509156,Marizópolis - PB,515,53,10.29126213592233,9.330985915492958,100,Favorável,1142,221.747572815534,211.45631067961168,2054.7169811320755
2504405,Conceição - PB,1222,125,10.229132569558102,9.279881217520416,100,Favorável,3062,250.57283142389525,240.34369885433716,2349.6
2514453,São José dos Ramos - PB,450,46,10.222222222222223,9.274193548387096,100,Favorável,823,182.88888888888889,172.66666666666666,1689.1304347826085
2514453,São José dos Ramos - PB,450,46,10.222222222222223,9.274193548387096,100,Favorável,823,182.88888888888889,172.66666666666666,1689.1304347826085
2507002,Itaporanga - PB,1647,168,10.200364298724955,9.256198347107437,100,Favorável,3465,210.38251366120218,200.18214936247722,1962.5
